ID,year,month,day,row_plant,variety ,Obs,HHMMSS,FTime,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,Status
beth-0619-19-9,2015,6,19,19-9,Syrah,1,12:59:17,18,5.23,0.0909,285,2.13,2.38,6,1,2.84,26.71,29.72,25.09,400.09,392.81,15.451,17.965,44.41,51.64,499.7,1775,1912,101.1,-4.77,0.241,0.3,111115
beth-0619-19-9,2015,6,19,19-9,Syrah,2,12:59:27,28.5,6.76,0.0986,265,2.3,2.37,6,1,2.84,26.71,29.77,25.11,400.1,390.9,15.452,18.164,44.43,52.22,499.8,1797,1921,101.1,-4.77,0.241,0.3,111115
beth-0619-19-9,2015,6,19,19-9,Syrah,3,12:59:38,39,7,0.102,265,2.38,2.36,6,1,2.84,26.71,29.78,25.11,400.09,390.57,15.459,18.261,44.43,52.48,499.7,1801,1913,101.1,-4.77,0.241,0.7,111115
beth-0619-19-9,2015,6,19,19-9,Syrah,4,12:59:48,49.5,7.26,0.104,263,2.41,2.35,6,1,2.84,26.71,29.76,25.1,400.26,390.42,15.46,18.306,44.44,52.61,499.7,1801,1913,101.1,-4.77,0.241,0.7,111115
beth-0619-19-9,2015,6,19,19-9,Syrah,5,12:59:58,59.5,7.2,0.106,265,2.44,2.35,6,1,2.84,26.71,29.77,25.1,400.11,390.32,15.463,18.338,44.44,52.7,499.7,1800,1912,101.1,-4.77,0.241,1,111115
beth-0619-19-9,2015,6,19,19-9,Syrah,6,13:00:09,70,7.07,0.106,268,2.45,2.34,6,1,2.84,26.72,29.76,25.11,399.95,390.31,15.472,18.356,44.45,52.74,499.7,1800,1911,101.1,-4.77,0.241,1,111115
beth-0619-19-9,2015,6,19,19-9,Syrah,7,13:00:19,80.5,7.21,0.107,266,2.46,2.34,6,1,2.84,26.72,29.76,25.1,400.08,390.27,15.478,18.372,44.45,52.77,499.7,1800,1906,101.1,-4.77,0.241,1,111115
beth-0619-20-2,2015,6,19,20-2,Valdepenas,1,11:21:17,33,11.5,0.135,233,2.55,1.95,6,1,2.84,25.67,27.23,25.11,400.34,385.31,13.571,16.58,41.49,50.69,499.7,1780,2026,101.2,-4.83,0.0223,0.7,111115
beth-0619-20-2,2015,6,19,20-2,Valdepenas,2,11:21:27,43,11.8,0.136,231,2.61,1.97,6,1,2.84,25.69,27.37,25.12,400.24,384.86,13.557,16.635,41.42,50.82,499.7,1798,2025,101.2,-4.83,0.0223,0.7,111115
beth-0619-20-2,2015,6,19,20-2,Valdepenas,3,11:21:37,53,12.1,0.138,228,2.65,1.98,6,1,2.84,25.7,27.43,25.12,400.22,384.46,13.551,16.676,41.36,50.9,499.7,1799,2027,101.2,-4.83,0.0223,0.7,111115
beth-0619-20-2,2015,6,19,20-2,Valdepenas,4,11:21:47,63.5,12.3,0.139,227,2.68,1.99,6,1,2.84,25.72,27.48,25.12,400.25,384.25,13.546,16.712,41.3,50.95,499.7,1799,2024,101.2,-4.83,0.0223,0.7,111115
beth-0619-20-2,2015,6,19,20-2,Valdepenas,5,11:21:58,74,12.3,0.14,228,2.71,2,6,1,2.84,25.73,27.52,25.11,400.12,384.09,13.536,16.732,41.24,50.98,499.7,1799,2026,101.2,-4.83,0.0223,0.7,111115
beth-0619-20-2,2015,6,19,20-2,Valdepenas,6,11:22:20,95.5,12.5,0.147,232,2.84,2,6,1,2.84,25.76,27.62,25.11,400.02,383.75,13.513,16.864,41.1,51.29,499.7,1798,2026,101.2,-4.68,0.0933,1,111115
beth-0619-20-2,2015,6,19,20-2,Valdepenas,7,11:22:30,106,12.6,0.146,229,2.83,2.01,6,1,2.84,25.77,27.63,25.11,400.14,383.66,13.516,16.861,41.09,51.26,499.8,1801,2027,101.2,-4.68,0.0933,1,111115
beth-0619-20-2,2015,6,19,20-2,Valdepenas,8,11:22:41,116.5,12.8,0.147,227,2.85,2.01,6,1,2.84,25.78,27.65,25.11,400.06,383.32,13.508,16.871,41.04,51.26,499.7,1801,2027,101.2,-4.68,0.0933,0.7,111115
beth-0619-20-5,2015,6,19,20-5,Gewurtztraminer,1,11:23:50,15,15.5,0.297,280,4.65,1.7,6,1,2.84,25.85,27.23,25.11,400.08,379.4,13.587,19.063,41.09,57.65,499.7,1779,2028,101.2,-4.68,0.0933,0.3,111115
beth-0619-20-5,2015,6,19,20-5,Gewurtztraminer,2,11:24:00,25,17.2,0.307,270,4.8,1.7,6,1,2.84,25.86,27.34,25.12,400.02,377.21,13.582,19.23,41.06,58.14,499.7,1798,2028,101.2,-4.68,0.0933,0.3,111115
beth-0619-20-5,2015,6,19,20-5,Gewurtztraminer,3,11:24:10,35,17.8,0.312,268,4.87,1.7,6,1,2.84,25.88,27.39,25.12,400.1,376.51,13.618,19.347,41.13,58.44,499.7,1800,2027,101.2,-4.68,0.0933,0.7,111115
beth-0619-20-5,2015,6,19,20-5,Gewurtztraminer,4,11:24:21,45.5,18,0.315,267,4.91,1.71,6,1,2.84,25.89,27.44,25.12,400.08,376.23,13.656,19.439,41.21,58.66,499.7,1799,2027,101.2,-4.68,0.0933,0.7,111115
beth-0619-20-5,2015,6,19,20-5,Gewurtztraminer,5,11:24:31,56,18,0.317,268,4.96,1.71,6,1,2.84,25.91,27.5,25.12,400.08,376.22,13.646,19.49,41.14,58.76,499.7,1798,2025,101.2,-4.68,0.0933,1,111115
beth-0619-20-5,2015,6,19,20-5,Gewurtztraminer,6,11:24:42,66.5,18.1,0.319,268,5,1.71,6,1,2.84,25.92,27.52,25.12,400.08,376.13,13.644,19.532,41.1,58.83,499.7,1800,2026,101.2,-4.68,0.0933,1,111115
beth-0619-20-5,2015,6,19,20-5,Gewurtztraminer,7,11:25:06,90.5,18,0.327,270,5.12,1.72,6,1,2.84,25.95,27.59,25.11,399.9,375.94,13.651,19.674,41.06,59.18,499.7,1799,2034,101.2,-4.43,0.134,1,111115
beth-0619-20-5,2015,6,19,20-5,Gewurtztraminer,8,11:25:16,100,17.9,0.325,271,5.11,1.72,6,1,2.84,25.95,27.63,25.11,399.9,376.13,13.651,19.668,41.05,59.14,499.7,1799,2031,101.2,-4.43,0.134,1,111115
beth-0619-20-5,2015,6,19,20-5,Gewurtztraminer,9,11:25:26,111,17.9,0.326,271,5.14,1.73,6,1,2.84,25.96,27.65,25.11,399.92,376.06,13.645,19.693,41,59.18,499.7,1799,2030,101.2,-4.43,0.134,1,111115
beth-0619-22-7,2015,6,19,22-7,Furmint,1,11:26:57,18.5,12.9,0.13,208,2.72,2.14,6,1,2.84,26.01,28.34,25.11,400.68,383.89,13.858,17.063,41.53,51.14,499.7,1759,1819,101.2,-4.43,0.134,0.7,111115
beth-0619-22-7,2015,6,19,22-7,Furmint,2,11:27:07,28.5,12.9,0.135,213,2.82,2.15,6,1,2.84,26,28.43,25.11,400.68,383.84,13.846,17.17,41.51,51.47,499.7,1800,1818,101.2,-4.43,0.134,1,111115
beth-0619-22-7,2015,6,19,22-7,Furmint,3,11:27:17,38.5,13,0.136,214,2.85,2.15,6,1,2.84,26,28.46,25.11,400.6,383.63,13.872,17.234,41.59,51.67,499.7,1800,1819,101.2,-4.43,0.134,1,111115
beth-0619-22-7,2015,6,19,22-7,Furmint,4,11:27:27,48.5,12.9,0.138,217,2.88,2.15,6,1,2.84,26,28.47,25.11,400.51,383.68,13.868,17.265,41.58,51.76,499.7,1799,1821,101.2,-4.43,0.134,1,111115
beth-0619-22-7,2015,6,19,22-7,Furmint,5,11:27:37,59,13,0.139,216,2.9,2.15,6,1,2.84,26.01,28.48,25.11,400.58,383.59,13.856,17.273,41.53,51.78,499.7,1799,1823,101.2,-4.43,0.134,1,111115
beth-0619-23-7,2015,6,19,23-7,Szagos_feher,1,11:29:55,17,12.5,0.182,257,3.41,1.97,6,1,2.84,26.05,28.05,25.11,400.26,383.64,14.163,18.186,42.34,54.37,499.8,1778,1720,101.2,-4.43,0.134,0.3,111115
beth-0619-23-7,2015,6,19,23-7,Szagos_feher,2,11:30:05,27,12.5,0.192,263,3.57,1.96,6,1,2.84,26.04,28.1,25.11,400.21,383.53,14.19,18.401,42.44,55.04,499.7,1800,1746,101.2,-4.43,0.134,0.7,111115
beth-0619-23-7,2015,6,19,23-7,Szagos_feher,3,11:30:15,37,12.6,0.198,265,3.66,1.94,6,1,2.84,26.04,28.11,25.11,400.11,383.27,14.215,18.531,42.53,55.44,499.7,1800,1744,101.2,-4.43,0.134,0.7,111115
beth-0619-23-7,2015,6,19,23-7,Szagos_feher,4,11:30:26,47.5,12.9,0.203,265,3.72,1.93,6,1,2.84,26.04,28.11,25.11,400.28,383.06,14.243,18.631,42.62,55.75,499.7,1800,1655,101.2,-4.43,0.134,0.7,111115
beth-0619-23-7,2015,6,19,23-7,Szagos_feher,5,11:30:36,58,12.9,0.203,265,3.73,1.93,6,1,2.84,26.04,28.11,25.11,400.13,382.87,14.266,18.656,42.68,55.82,499.7,1799,1733,101.2,-4.43,0.134,0.7,111115
beth-0619-23-7,2015,6,19,23-7,Szagos_feher,6,11:30:47,68.5,13,0.204,264,3.73,1.93,6,1,2.84,26.03,28.12,25.1,400.15,382.81,14.285,18.683,42.76,55.92,499.7,1799,1752,101.2,-4.43,0.134,1,111115
beth-0619-23-7,2015,6,19,23-7,Szagos_feher,7,11:31:11,92.5,12.8,0.213,270,3.84,1.9,6,1,2.84,26.01,28.06,25.1,399.94,382.78,14.323,18.843,42.91,56.45,499.7,1801,1752,101.2,-4.47,0.245,1,111115
beth-0619-23-7,2015,6,19,23-7,Szagos_feher,8,11:31:21,103,13.2,0.213,267,3.83,1.9,6,1,2.84,26.01,28.06,25.11,400.07,382.52,14.325,18.834,42.92,56.43,499.7,1801,1750,101.2,-4.47,0.245,1,111115
beth-0619-24-1,2015,6,19,24-1,Barbera,1,11:33:09,16.5,15,0.235,261,4.05,1.84,6,1,2.84,26.02,27.95,25.11,400.15,380.28,14.471,19.236,43.35,57.62,499.7,1799,1783,101.2,-4.47,0.245,0.3,111115
beth-0619-24-1,2015,6,19,24-1,Barbera,2,11:33:19,26.5,15.5,0.249,263,4.24,1.82,6,1,2.84,26.01,27.95,25.11,400.11,379.56,14.399,19.391,43.14,58.1,499.7,1799,1784,101.2,-4.47,0.245,0.3,111115
beth-0619-24-1,2015,6,19,24-1,Barbera,3,11:33:29,36.5,15.8,0.252,262,4.28,1.82,6,1,2.84,26.02,27.96,25.11,400.19,379.22,14.409,19.451,43.17,58.27,499.7,1798,1777,101.2,-4.47,0.245,0.7,111115
beth-0619-24-1,2015,6,19,24-1,Barbera,4,11:33:40,47,16,0.254,261,4.3,1.81,6,1,2.84,26.02,27.97,25.11,400.14,378.92,14.446,19.507,43.27,58.43,499.7,1800,1784,101.2,-4.47,0.245,0.7,111115
beth-0619-24-1,2015,6,19,24-1,Barbera,5,11:33:50,57,16.2,0.256,261,4.33,1.82,6,1,2.84,26.02,27.98,25.11,400.1,378.73,14.426,19.528,43.2,58.48,499.7,1799,1785,101.2,-4.47,0.245,0.7,111115
beth-0619-24-1,2015,6,19,24-1,Barbera,6,11:34:00,67,16.4,0.257,259,4.35,1.82,6,1,2.84,26.03,27.99,25.11,400.08,378.38,14.407,19.53,43.13,58.47,499.7,1799,1786,101.2,-4.47,0.245,0.7,111115
beth-0619-24-1,2015,6,19,24-1,Barbera,7,11:34:11,77.5,16.6,0.257,258,4.36,1.82,6,1,2.84,26.03,27.99,25.11,400.07,378.15,14.399,19.532,43.1,58.47,499.7,1799,1787,101.2,-4.47,0.245,0.7,111115
beth-0619-24-1,2015,6,19,24-1,Barbera,8,11:34:20,87,16.8,0.256,256,4.34,1.82,6,1,2.84,26.03,28.01,25.11,400.19,378.04,14.423,19.536,43.17,58.47,499.7,1799,1787,101.2,-4.47,0.245,0.7,111115
beth-0619-24-1,2015,6,19,24-1,Barbera,9,11:34:31,97.5,16.7,0.255,256,4.34,1.82,6,1,2.84,26.04,28.02,25.11,399.8,377.77,14.454,19.561,43.25,58.53,499.7,1799,1788,101.2,-4.47,0.245,1,111115
beth-0619-24-1,2015,6,19,24-1,Barbera,10,11:34:41,108.5,17,0.256,254,4.34,1.82,6,1,2.84,26.04,28.03,25.11,400.08,377.76,14.476,19.586,43.3,58.58,499.7,1799,1790,101.2,-4.47,0.245,1,111115
beth-0619-24-1,2015,6,19,24-1,Barbera,11,11:34:52,119,16.8,0.256,255,4.34,1.82,6,1,2.84,26.05,28.03,25.11,399.72,377.53,14.492,19.599,43.34,58.61,499.7,1799,1790,101.2,-4.47,0.245,1,111115
beth-0619-24-1,2015,6,19,24-1,Barbera,12,11:35:18,146,17.3,0.258,253,4.39,1.82,6,1,2.84,26.06,28.09,25.11,399.78,377.08,14.531,19.698,43.42,58.86,499.7,1798,1791,101.2,-4.5,0.328,0.7,111115
beth-0619-24-1,2015,6,19,24-1,Barbera,13,11:35:28,155.5,17.2,0.258,253,4.39,1.82,6,1,2.84,26.07,28.1,25.11,399.86,377.22,14.537,19.704,43.41,58.85,499.7,1799,1791,101.2,-4.5,0.328,1,111115
beth-0619-24-9,2015,6,19,24-9,Dolcetto,1,11:36:41,15.5,14.8,0.177,230,3.3,1.95,6,1,2.84,26.11,28.1,25.11,400.36,381.05,14.547,18.436,43.35,54.94,499.7,1799,1988,101.2,-4.5,0.328,0.3,111115
beth-0619-24-9,2015,6,19,24-9,Dolcetto,2,11:36:51,25.5,15.1,0.192,237,3.52,1.93,6,1,2.84,26.1,28.1,25.11,400.59,380.8,14.529,18.674,43.3,55.65,499.7,1799,1989,101.2,-4.5,0.328,0.3,111115
beth-0619-24-9,2015,6,19,24-9,Dolcetto,3,11:37:01,35.5,15.3,0.196,239,3.58,1.92,6,1,2.84,26.1,28.08,25.1,400.53,380.58,14.538,18.753,43.34,55.9,499.7,1799,1985,101.2,-4.5,0.328,0.7,111115
beth-0619-24-9,2015,6,19,24-9,Dolcetto,4,11:37:12,45.5,15.2,0.196,240,3.58,1.92,6,1,2.84,26.1,28.11,25.11,400.45,380.59,14.559,18.781,43.4,55.99,499.7,1799,1990,101.2,-4.5,0.328,1,111115
beth-0619-24-9,2015,6,19,24-9,Dolcetto,5,11:37:32,66,15.5,0.2,239,3.64,1.91,6,1,2.84,26.09,28.09,25.1,400.22,379.9,14.495,18.786,43.22,56.02,499.7,1799,1990,101.2,-4.98,0.363,0.7,111115
beth-0619-24-9,2015,6,19,24-9,Dolcetto,6,11:37:42,75.5,15.5,0.2,239,3.64,1.92,6,1,2.84,26.09,28.11,25.1,400.31,380.06,14.484,18.771,43.2,55.99,499.7,1800,1990,101.2,-4.98,0.363,1,111115
beth-0619-24-9,2015,6,19,24-9,Dolcetto,7,11:37:52,86,15.7,0.198,236,3.62,1.92,6,1,2.84,26.09,28.08,25.11,400.46,379.97,14.47,18.73,43.17,55.88,499.7,1800,1990,101.2,-4.98,0.363,1,111115
beth-0619-25-9,2015,6,19,25-9,Nebbiolo,1,11:39:07,18,13.4,0.253,281,4.3,1.82,6,1,2.84,26.11,28.04,25.1,400.26,382.24,14.519,19.584,43.26,58.35,499.7,1779,417,101.2,-4.98,0.363,0.7,111115
beth-0619-25-9,2015,6,19,25-9,Nebbiolo,2,11:39:17,27.5,14.4,0.302,290,4.78,1.72,6,1,2.84,26.11,27.84,25.11,401.76,382.32,14.505,20.131,43.23,59.99,499.7,1799,383,101.2,-4.98,0.363,0.7,111115
beth-0619-25-9,2015,6,19,25-9,Nebbiolo,3,11:39:27,38,13.3,0.306,297,4.84,1.72,6,1,2.84,26.11,27.88,25.11,400.15,382.01,14.528,20.22,43.29,60.25,499.7,1798,380,101.2,-4.98,0.363,0.7,111115
beth-0619-25-9,2015,6,19,25-9,Nebbiolo,4,11:39:38,48.5,14,0.309,293,4.88,1.72,6,1,2.84,26.1,27.88,25.1,400.1,381.06,14.523,20.263,43.28,60.39,499.7,1800,449,101.2,-4.98,0.363,0.7,111115
beth-0619-25-9,2015,6,19,25-9,Nebbiolo,5,11:39:48,59,14.3,0.312,291,4.9,1.71,6,1,2.84,26.1,27.88,25.1,400.15,380.72,14.52,20.285,43.29,60.47,499.7,1801,505,101.2,-4.98,0.363,0.7,111115
beth-0619-25-9,2015,6,19,25-9,Nebbiolo,6,11:39:58,69.5,14.4,0.312,291,4.9,1.71,6,1,2.84,26.1,27.87,25.11,400.14,380.66,14.534,20.299,43.33,60.51,499.7,1801,424,101.2,-4.98,0.363,0.7,111115
beth-0619-25-9,2015,6,19,25-9,Nebbiolo,7,11:40:09,80,14.4,0.313,291,4.9,1.71,6,1,2.84,26.1,27.86,25.11,400.05,380.52,14.545,20.312,43.36,60.55,499.7,1800,417,101.2,-4.98,0.363,1,111115
beth-0619-25-9,2015,6,19,25-9,Nebbiolo,8,11:40:19,90.5,14.6,0.313,289,4.9,1.71,6,1,2.84,26.1,27.88,25.11,400.13,380.32,14.565,20.333,43.41,60.61,499.7,1800,414,101.2,-4.98,0.363,1,111115
beth-0619-25-9,2015,6,19,25-9,Nebbiolo,9,11:40:30,101,14.7,0.313,289,4.9,1.71,6,1,2.84,26.1,27.87,25.11,400.15,380.24,14.574,20.341,43.44,60.63,499.7,1800,410,101.2,-4.98,0.363,1,111115
beth-0619-25-9,2015,6,19,25-9,Nebbiolo,10,11:40:40,111.5,14.7,0.313,289,4.91,1.71,6,1,2.84,26.1,27.88,25.11,400.11,380.24,14.564,20.335,43.42,60.62,499.7,1800,417,101.2,-4.98,0.363,1,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,1,11:42:33,20.5,12.5,0.212,272,3.89,1.93,6,1,2.84,26.15,28.33,25.11,400.08,383.23,14.523,19.099,43.17,56.78,499.7,1799,1959,101.2,-4.98,0.363,0.3,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,2,11:42:43,30.5,12.8,0.225,276,4.07,1.92,6,1,2.84,26.14,28.36,25.11,400.27,383.04,14.526,19.315,43.19,57.43,499.7,1800,1962,101.2,-4.98,0.363,0.3,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,3,11:42:53,40.5,13,0.23,276,4.14,1.91,6,1,2.84,26.14,28.37,25.11,400.24,382.75,14.536,19.406,43.22,57.7,499.7,1800,1962,101.2,-4.98,0.363,0.7,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,4,11:43:03,51,13.3,0.233,275,4.18,1.91,6,1,2.84,26.15,28.37,25.11,400.31,382.43,14.542,19.466,43.23,57.86,499.7,1799,1961,101.2,-4.98,0.363,0.7,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,5,11:43:14,61.5,13.4,0.235,275,4.21,1.91,6,1,2.84,26.15,28.38,25.11,400.28,382.28,14.558,19.509,43.27,57.99,499.7,1799,1960,101.2,-4.98,0.363,0.7,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,6,11:43:24,72,13.5,0.236,274,4.22,1.9,6,1,2.84,26.15,28.38,25.12,400.25,382.15,14.564,19.528,43.28,58.03,499.7,1798,1961,101.2,-4.98,0.363,1,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,7,11:43:35,82.5,13.7,0.236,273,4.23,1.91,6,1,2.84,26.16,28.4,25.12,400.3,381.97,14.574,19.558,43.28,58.08,499.7,1799,1961,101.2,-4.98,0.363,1,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,8,11:43:45,93,13.8,0.237,272,4.25,1.91,6,1,2.84,26.17,28.42,25.11,400.51,382.03,14.588,19.587,43.31,58.15,499.7,1799,1961,101.2,-4.98,0.363,1,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,9,11:43:55,103,13.7,0.238,273,4.26,1.91,6,1,2.84,26.17,28.43,25.11,400.32,381.95,14.601,19.611,43.33,58.21,499.7,1799,1963,101.2,-4.98,0.363,1,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,10,11:44:06,113.5,13.7,0.239,274,4.28,1.91,6,1,2.84,26.18,28.45,25.11,400.29,381.89,14.598,19.634,43.31,58.25,499.7,1799,1964,101.2,-4.98,0.363,1,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,11,11:44:16,124,13.9,0.239,272,4.29,1.91,6,1,2.84,26.19,28.47,25.11,400.33,381.72,14.595,19.643,43.28,58.25,499.7,1800,1965,101.2,-4.98,0.363,0.7,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,12,11:44:42,149,14.2,0.217,260,4,1.95,6,1,2.84,26.2,28.51,25.11,400.46,381.63,14.615,19.327,43.31,57.27,499.7,1799,1969,101.2,-5.11,0.0265,0.3,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,13,11:44:52,159,14.2,0.217,260,4.01,1.95,6,1,2.84,26.2,28.52,25.11,400.26,381.42,14.624,19.349,43.33,57.32,499.7,1799,1967,101.2,-5.11,0.0265,1,111115
beth-0619-26-5,2015,6,19,26-5,Sangiovese,14,11:45:02,169.5,14.2,0.217,260,4.02,1.95,6,1,2.84,26.21,28.53,25.11,400.29,381.4,14.638,19.366,43.35,57.35,499.7,1799,1967,101.2,-5.11,0.0265,1,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,1,11:47:40,18,10.5,0.193,283,3.67,1.99,6,1,2.84,26.27,28.63,25.1,400.23,385.87,14.895,19.217,43.95,56.71,499.7,1799,1517,101.2,-5.11,0.0265,0.3,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,2,11:47:50,28.5,13,0.207,266,3.88,1.98,6,1,2.84,26.26,28.65,25.1,400.4,383.05,14.848,19.42,43.83,57.33,499.7,1799,1893,101.2,-5.11,0.0265,0.3,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,3,11:48:01,39,13.3,0.212,266,3.95,1.97,6,1,2.84,26.26,28.65,25.11,400.26,382.5,14.88,19.531,43.94,57.68,499.7,1799,1892,101.2,-5.11,0.0265,0.7,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,4,11:48:11,49,13.6,0.216,265,4,1.96,6,1,2.84,26.26,28.64,25.11,400.22,382.09,14.861,19.568,43.89,57.79,499.7,1799,1892,101.2,-5.11,0.0265,0.7,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,5,11:48:22,59.5,13.7,0.218,264,4.03,1.95,6,1,2.84,26.25,28.63,25.11,400.34,381.99,14.848,19.595,43.86,57.88,499.7,1800,1306,101.2,-5.11,0.0265,0.7,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,6,11:48:32,70,13.7,0.219,265,4.03,1.95,6,1,2.84,26.25,28.62,25.11,400,381.69,14.868,19.614,43.92,57.94,499.7,1800,1316,101.2,-5.11,0.0265,1,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,7,11:48:42,80,14,0.221,264,4.05,1.94,6,1,2.84,26.25,28.6,25.1,400.4,381.76,14.87,19.64,43.94,58.03,499.8,1800,1898,101.2,-5.11,0.0265,0.7,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,8,11:48:53,91,14,0.222,264,4.07,1.94,6,1,2.84,26.25,28.59,25.11,400.16,381.51,14.856,19.649,43.9,58.06,499.7,1799,1896,101.2,-5.11,0.0265,0.7,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,9,11:49:03,101,14.1,0.223,264,4.08,1.94,6,1,2.84,26.25,28.58,25.11,400.19,381.42,14.815,19.621,43.77,57.97,499.7,1799,1896,101.2,-5.11,0.0265,1,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,10,11:49:14,111.5,14.1,0.222,263,4.07,1.94,6,1,2.84,26.25,28.59,25.1,400.28,381.48,14.834,19.628,43.83,57.99,499.7,1799,1672,101.2,-5.11,0.0265,1,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,11,11:49:24,122,14.3,0.223,262,4.07,1.94,6,1,2.84,26.25,28.57,25.1,400.22,381.24,14.859,19.646,43.91,58.05,499.7,1799,1730,101.2,-5.11,0.0265,1,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,12,11:49:50,147.5,13.9,0.226,267,4.1,1.92,6,1,2.84,26.24,28.54,25.11,400.21,381.64,14.876,19.705,43.99,58.27,499.8,1800,1894,101.2,-4.92,0.0547,0.7,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,13,11:50:00,157.5,14.1,0.226,265,4.1,1.92,6,1,2.84,26.23,28.52,25.1,400.17,381.38,14.849,19.678,43.93,58.21,499.7,1800,1901,101.2,-4.92,0.0547,1,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,14,11:50:10,168,14.1,0.226,265,4.1,1.92,6,1,2.84,26.23,28.52,25.11,400.23,381.43,14.825,19.654,43.85,58.14,499.7,1800,1900,101.2,-4.92,0.0547,1,111115
beth-0619-32-3,2015,6,19,32-3,Zinfandel_Primitivo,15,11:50:21,178,14.1,0.226,264,4.1,1.93,6,1,2.84,26.23,28.53,25.11,400.19,381.34,14.803,19.633,43.78,58.06,499.8,1799,1896,101.2,-4.92,0.0547,1,111115
beth-0619-34-5,2015,6,19,34-5,Morrastel,1,11:52:48,18,12.4,0.182,258,3.46,1.99,6,1,2.84,26.26,28.58,25.11,399.99,383.45,15.068,19.143,44.5,56.53,499.7,1726,1885,101.2,-4.92,0.0547,0.3,111115
beth-0619-34-5,2015,6,19,34-5,Morrastel,2,11:52:58,28.5,12.8,0.19,258,3.62,2,6,1,2.84,26.25,28.7,25.11,399.97,382.92,15.08,19.34,44.54,57.13,499.7,1797,1890,101.2,-4.92,0.0547,0.3,111115
beth-0619-34-5,2015,6,19,34-5,Morrastel,3,11:53:09,38.5,13,0.196,259,3.71,1.99,6,1,2.84,26.26,28.73,25.11,400.09,382.72,15.095,19.459,44.59,57.47,499.7,1799,1895,101.2,-4.92,0.0547,0.7,111115
beth-0619-34-5,2015,6,19,34-5,Morrastel,4,11:53:19,48.5,13.3,0.198,258,3.74,1.99,6,1,2.84,26.26,28.75,25.11,400.04,382.38,15.114,19.52,44.64,57.65,499.7,1799,1900,101.2,-4.92,0.0547,0.7,111115
beth-0619-34-5,2015,6,19,34-5,Morrastel,5,11:53:29,58.5,13.3,0.202,260,3.8,1.98,6,1,2.84,26.26,28.75,25.11,400.01,382.35,15.127,19.599,44.67,57.88,499.7,1799,1904,101.2,-4.92,0.0547,1,111115
beth-0619-34-5,2015,6,19,34-5,Morrastel,6,11:53:39,69.5,13.3,0.201,259,3.79,1.98,6,1,2.84,26.26,28.75,25.1,399.95,382.19,15.146,19.608,44.73,57.9,499.7,1800,1898,101.2,-4.92,0.0547,0.7,111115
beth-0619-34-7,2015,6,19,34-7,Palomino,1,11:55:53,15.5,14.3,0.215,258,3.62,1.78,6,1,2.84,26.32,27.82,25.11,399.99,381.11,15.267,19.523,44.93,57.46,499.7,1800,2037,101.2,-4.92,0.0547,0.3,111115
beth-0619-34-7,2015,6,19,34-7,Palomino,2,11:56:03,25.5,14.9,0.222,257,3.7,1.77,6,1,2.84,26.31,27.81,25.11,400.04,380.49,15.286,19.641,45,57.83,499.7,1800,2038,101.2,-4.92,0.0547,0.3,111115
beth-0619-34-7,2015,6,19,34-7,Palomino,3,11:56:13,35.5,15,0.224,257,3.72,1.76,6,1,2.84,26.31,27.81,25.11,400.07,380.4,15.302,19.685,45.05,57.95,499.7,1800,2039,101.2,-4.92,0.0547,0.7,111115
beth-0619-34-7,2015,6,19,34-7,Palomino,4,11:56:23,46,14.9,0.225,258,3.72,1.76,6,1,2.84,26.31,27.79,25.11,400.02,380.39,15.32,19.703,45.1,58,499.7,1800,2041,101.2,-4.92,0.0547,1,111115
